Y轴坐标,主轴转速,Y轴功率,主轴功率,主轴负载,X轴负载,Y轴负载,Z轴负载,X轴电流,Y轴电流,Z轴电流,刃1磨损值,刃2磨损值,平均磨损值
83.984,5307.884,1.471,228.517,1.697,1.154,2.814,14.612,0.214,0.485,-2.637,0.10693542,0.101595253,0.104265337
83.984,5307.884,1.471,228.517,1.697,1.154,2.814,14.612,0.214,0.485,-2.637,0.106942267,0.101734015,0.104338141
84.664,5309.372,1.471,228.517,1.703,1.062,2.911,14.594,0.2,0.54,-2.628,0.106942833,0.101903056,0.104422944
84.664,5309.372,1.471,228.517,1.703,1.062,2.911,14.594,0.2,0.54,-2.628,0.106945424,0.101909531,0.104427477
85.324,5307.941,1.471,228.517,1.709,1.593,3.174,14.783,0.2,0.516,-2.635,0.106949983,0.102616012,0.104782998
85.324,5307.941,1.471,228.517,1.709,1.593,3.174,14.783,0.2,0.516,-2.635,0.106951991,0.102818044,0.104885017
85.984,5309.086,1.471,228.517,1.703,1.141,2.887,14.545,0.217,0.514,-2.623,0.106954666,0.102858235,0.104906451
85.984,5309.086,1.471,228.517,1.703,1.141,2.887,14.545,0.217,0.514,-2.623,0.106959455,0.102927897,0.104943676
86.664,5308.628,1.471,228.517,1.709,1.312,2.997,14.471,0.234,0.542,-2.615,0.106965026,0.103021352,0.104993189
87.324,5307.484,1.471,228.517,1.715,1.422,2.832,14.594,0.212,0.506,-2.63,0.106967336,0.103336169,0.105151753
87.324,5307.484,1.471,228.517,1.715,1.422,2.832,14.594,0.212,0.506,-2.63,0.106977488,0.103359564,0.105168526
87.984,5307.999,1.471,228.517,1.709,1.337,2.802,14.648,0.239,0.485,-2.634,0.106979484,0.104539783,0.105759634
87.984,5307.999,1.471,228.517,1.709,1.337,2.802,14.648,0.239,0.485,-2.634,0.106982183,0.105239846,0.106111015
88.664,5308.056,1.471,228.517,1.709,1.495,2.948,14.752,0.255,0.52,-2.664,0.106982469,0.105448856,0.106215663
88.664,5308.056,1.471,228.517,1.709,1.495,2.948,14.752,0.255,0.52,-2.664,0.10698612,0.106482221,0.106734171
89.324,5307.198,1.471,228.517,1.715,0.989,2.435,14.551,0.226,0.494,-2.627,0.106990337,0.106804604,0.10689747
89.324,5307.198,1.471,228.517,1.715,0.989,2.435,14.551,0.226,0.494,-2.627,0.10700079,0.106843643,0.106922217
89.984,5307.713,1.471,228.517,1.715,1.428,2.863,14.557,0.255,0.499,-2.604,0.107004103,0.107393064,0.107198583
90.664,5307.77,1.471,228.517,1.715,1.44,3.027,14.691,0.25,0.549,-2.637,0.107006196,0.107394864,0.10720053
90.664,5307.77,1.471,228.517,1.715,1.44,3.027,14.691,0.25,0.549,-2.637,0.107006345,0.107403003,0.107204674
90.664,5307.77,1.471,228.517,1.715,1.44,3.027,14.691,0.25,0.549,-2.637,0.107007543,0.107756548,0.107382046
91.324,5307.484,1.471,228.517,1.715,1.031,2.728,14.74,0.251,0.489,-2.666,0.107012114,0.108091238,0.107551676
91.984,5308.285,1.471,228.517,1.721,1.514,2.844,14.856,0.267,0.501,-2.661,0.107013468,0.108350083,0.107681776
91.984,5308.285,1.471,228.517,1.721,1.514,2.844,14.856,0.267,0.501,-2.661,0.107013612,0.108386051,0.107699831
92.664,5308.571,1.471,228.517,1.721,1.569,3.082,14.752,0.287,0.561,-2.661,0.107028985,0.109183067,0.108106026
92.664,5308.571,1.471,228.517,1.721,1.569,3.082,14.752,0.287,0.561,-2.661,0.107030455,0.109547821,0.108289138
93.324,5308.685,1.471,228.517,1.727,1.318,2.673,14.716,0.263,0.552,-2.628,0.107030978,0.109600739,0.108315859
93.324,5308.685,1.471,228.517,1.727,1.318,2.673,14.716,0.263,0.552,-2.628,0.107038277,0.11057321,0.108805744
93.984,5308.228,1.471,228.517,1.727,1.55,2.82,14.777,0.285,0.494,-2.652,0.107041188,0.110781741,0.108911465
93.984,5308.228,1.471,228.517,1.727,1.55,2.82,14.777,0.285,0.494,-2.652,0.107041704,0.111184572,0.109113138
94.664,5308.17,1.471,228.517,1.721,1.428,2.856,14.771,0.253,0.484,-2.656,0.107049329,0.111904755,0.109477042
95.324,5308.914,1.471,228.517,1.727,1.385,2.386,14.716,0.224,0.489,-2.632,0.107049478,0.112869028,0.109959253
95.324,5308.914,1.471,228.517,1.727,1.385,2.386,14.716,0.224,0.489,-2.632,0.107363247,0.113991488,0.110677367
95.984,5307.999,1.471,228.517,1.733,1.318,2.826,14.581,0.232,0.528,-2.618,0.10751505,0.115090285,0.111302668
95.984,5307.999,1.471,228.517,1.733,1.318,2.826,14.581,0.232,0.528,-2.618,0.108038527,0.115620492,0.11182951
96.664,5308.285,1.471,228.517,1.715,1.056,2.704,14.539,0.191,0.506,-2.62,0.10848657,0.115873675,0.112180123
96.664,5308.285,1.471,228.517,1.715,1.056,2.704,14.539,0.191,0.506,-2.62,0.108638203,0.115992541,0.112315372
97.324,5308.685,1.471,210.938,1.617,1.086,2.448,14.392,0.137,0.444,-2.572,0.109339047,0.116329915,0.112834481
97.324,5308.685,1.471,210.938,1.617,1.086,2.448,14.392,0.137,0.444,-2.572,0.109707771,0.116703195,0.113205483
97.984,5308.113,1.471,202.149,1.52,0.525,2.521,14.465,0.097,0.449,-2.596,0.109921318,0.11724049,0.113580904
97.984,5308.113,1.471,202.149,1.52,0.525,2.521,14.465,0.097,0.449,-2.596,0.10996319,0.117968131,0.113965661
98.664,5307.255,1.471,193.36,1.44,0.281,2.521,14.453,0.051,0.448,-2.589,0.110131376,0.11878107,0.114456223
99.324,5308.743,1.471,184.571,1.373,0.287,2.625,14.093,0.026,0.521,-2.528,0.110143605,0.118843232,0.114493419
99.324,5308.743,1.471,184.571,1.373,0.287,2.625,14.093,0.026,0.521,-2.528,0.112,0.119,0.115346193
99.936,5307.598,1.471,228.517,1.733,0.183,2.734,14.27,0.019,-0.487,-2.569,0.112065867,0.119433507,0.115749687
99.936,5307.598,1.471,228.517,1.733,0.183,2.734,14.27,0.019,-0.487,-2.569,0.112135783,0.120365557,0.11625067
99.276,5308.857,1.471,228.517,1.74,0.116,2.795,14.417,0.009,-0.535,-2.567,0.11230907,0.120485386,0.116397228
98.616,5308.17,1.471,237.306,1.758,0.085,3.015,14.227,0.009,-0.511,-2.558,0.112565307,0.12113317,0.116849238
98.616,5308.17,1.471,237.306,1.758,0.085,3.015,14.227,0.009,-0.511,-2.558,0.112891506,0.121134784,0.117013145
97.936,5308.228,1.471,237.306,1.758,0.049,3.033,14.282,0.01,-0.508,-2.565,0.113017746,0.121138002,0.117077874
97.936,5308.228,1.471,237.306,1.758,0.049,3.033,14.282,0.01,-0.508,-2.565,0.113409308,0.121140838,0.117275073
97.276,5307.941,1.471,237.306,1.764,0.061,3.088,13.995,0.015,-0.521,-2.56,0.11361198,0.121147112,0.117379546
97.276,5307.941,1.471,237.306,1.764,0.061,3.088,13.995,0.015,-0.521,-2.56,0.114100563,0.121149381,0.117624972
96.616,5308.113,1.471,237.306,1.776,0.067,3.101,14.441,0.012,-0.52,-2.604,0.114109186,0.121149609,0.117629398
96.616,5308.113,1.471,237.306,1.776,0.067,3.101,14.441,0.012,-0.52,-2.604,0.114279867,0.121158778,0.117719322
95.936,5307.655,1.471,237.306,1.776,0.104,3.052,14.526,0.015,-0.533,-2.611,0.115038902,0.121160145,0.118099523
95.936,5307.655,1.471,237.306,1.776,0.104,3.052,14.526,0.015,-0.533,-2.611,0.115145994,0.121162852,0.118154423
95.276,5308.456,1.471,237.306,1.788,0.14,2.802,14.142,0.021,-0.441,-2.579,0.115477674,0.121165845,0.118321759
94.616,5307.541,1.471,237.306,1.752,0.079,2.802,14.581,0.017,-0.499,-2.61,0.115559056,0.121171993,0.118365525
94.616,5307.541,1.471,237.306,1.752,0.079,2.802,14.581,0.017,-0.499,-2.61,0.116225343,0.121175246,0.118700294
93.936,5307.083,1.471,237.306,1.788,0.024,2.588,14.484,0,-0.477,-2.603,0.116407913,0.12117668,0.118792296
93.936,5307.083,1.471,237.306,1.788,0.024,2.588,14.484,0,-0.477,-2.603,0.117681318,0.121177539,0.119429428
93.276,5307.827,1.471,237.306,1.807,0.116,3.137,14.227,0,-0.496,-2.601,0.118738331,0.121181203,0.119959767
93.276,5307.827,1.471,237.306,1.807,0.116,3.137,14.227,0,-0.496,-2.601,0.118879817,0.12118259,0.120031203
92.616,5307.713,1.471,237.306,1.819,0.073,3.174,14.404,-0.005,-0.596,-2.584,0.119044963,0.121187616,0.12011629
92.616,5307.713,1.471,237.306,1.819,0.073,3.174,14.404,-0.005,-0.596,-2.584,0.12031559,0.121189793,0.120752691
91.936,5307.713,1.471,237.306,1.819,0.092,2.832,14.313,-0.003,-0.523,-2.567,0.120331594,0.121402733,0.120867163
91.936,5307.713,1.471,237.306,1.819,0.092,2.832,14.313,-0.003,-0.523,-2.567,0.120349756,0.121762901,0.121056328
91.276,5308.514,1.471,246.095,1.825,0.159,3.07,14.404,-0.002,-0.48,-2.533,0.120437047,0.121966775,0.121201911
90.616,5307.598,1.471,246.095,1.843,0.092,2.881,14.148,-0.002,-0.552,-2.552,0.120464919,0.122483382,0.12147415
90.616,5307.598,1.471,246.095,1.843,0.092,2.881,14.148,-0.002,-0.552,-2.552,0.120555223,0.122687752,0.121621488
89.936,5307.713,1.471,246.095,1.849,0.018,2.856,14.038,0,-0.502,-2.533,0.120746882,0.1231921,0.121969491
89.936,5307.713,1.471,246.095,1.849,0.018,2.856,14.038,0,-0.502,-2.533,0.121187183,0.123956477,0.12257183
89.276,5307.999,1.471,246.095,1.849,0.006,2.478,14.398,0.009,-0.46,-2.521,0.121537679,0.12398575,0.122761714
89.276,5307.999,1.471,246.095,1.849,0.006,2.478,14.398,0.009,-0.46,-2.521,0.121544652,0.124810946,0.123177799
88.616,5307.77,1.471,246.095,1.855,0.067,2.856,13.904,0.005,-0.523,-2.507,0.122556113,0.124964162,0.123760138
88.616,5307.77,1.471,246.095,1.855,0.067,2.856,13.904,0.005,-0.523,-2.507,0.123118498,0.124969103,0.124043801
87.936,5307.827,1.471,246.095,1.855,0.073,2.838,13.782,0.005,-0.48,-2.488,0.123246238,0.12552398,0.124385109
87.936,5307.827,1.471,246.095,1.855,0.073,2.838,13.782,0.005,-0.48,-2.488,0.124369346,0.125813446,0.125091396
87.276,5307.827,1.471,246.095,1.874,0.085,2.069,14.233,0.012,-0.472,-2.521,0.124951986,0.125833947,0.125392966
86.616,5308.342,1.471,246.095,1.868,0.146,2.96,13.922,0.012,-0.521,-2.505,0.125097409,0.12583709,0.125467249
86.616,5308.342,1.471,246.095,1.868,0.146,2.96,13.922,0.012,-0.521,-2.505,0.125665152,0.12593676,0.125800956
85.936,5308.113,1.471,254.884,1.886,0.128,3.302,13.971,0.015,-0.578,-2.514,0.125730366,0.126022147,0.125876257
85.936,5308.113,1.471,254.884,1.886,0.128,3.302,13.971,0.015,-0.578,-2.514,0.12581204,0.126659283,0.126235662
85.276,5307.426,1.471,246.095,1.88,0.043,2.454,14.001,0.015,-0.502,-2.546,0.125968928,0.126697908,0.126333418
85.276,5307.426,1.471,246.095,1.88,0.043,2.454,14.001,0.015,-0.502,-2.546,0.125975876,0.127497075,0.126736475
84.616,5307.484,1.471,254.884,1.886,0.037,3.314,14.209,0.007,-0.584,-2.562,0.126049944,0.127961194,0.127005569
84.616,5307.484,1.471,254.884,1.886,0.037,3.314,14.209,0.007,-0.584,-2.562,0.12636376,0.128206871,0.127285315
83.936,5308.628,1.471,254.884,1.898,0.146,3.04,14.282,0.021,-0.552,-2.563,0.127522162,0.12883373,0.128177946
83.936,5308.628,1.471,254.884,1.898,0.146,3.04,14.282,0.021,-0.552,-2.563,0.127680789,0.129936121,0.128808455
83.276,5307.884,1.471,246.095,1.886,0.098,2.844,13.873,0.019,-0.52,-2.557,0.128232469,0.129963261,0.129097865
83.276,5307.884,1.471,246.095,1.886,0.098,2.844,13.873,0.019,-0.52,-2.557,0.129357216,0.130714517,0.130035866
82.616,5309.315,1.471,254.884,1.892,0.159,2.972,14.246,0.019,-0.549,-2.555,0.129415524,0.131017812,0.130216668
81.936,5308.8,1.471,254.884,1.91,0.073,2.814,14.307,0.007,-0.53,-2.562,0.129651863,0.131019951,0.130335907
81.936,5308.8,1.471,254.884,1.91,0.073,2.814,14.307,0.007,-0.53,-2.562,0.130184008,0.131100009,0.130642008
81.276,5307.369,1.471,254.884,1.91,0.073,2.893,14.197,0.005,-0.502,-2.584,0.13035282,0.131338138,0.130845479
81.276,5307.369,1.471,254.884,1.91,0.073,2.893,14.197,0.005,-0.502,-2.584,0.130947148,0.131543996,0.131245572
80.616,5308.456,1.471,254.884,1.935,0.073,2.209,14.471,-0.005,-0.432,-2.587,0.131727894,0.132228533,0.131978213
80.616,5308.456,1.471,254.884,1.935,0.073,2.209,14.471,-0.005,-0.432,-2.587,0.131983412,0.132261473,0.132122443
79.936,5308.685,1.471,254.884,1.941,0.061,2.161,14.136,-0.003,-0.446,-2.54,0.133444574,0.133133603,0.133289088
79.936,5308.685,1.471,254.884,1.941,0.061,2.161,14.136,-0.003,-0.446,-2.54,0.133451225,0.133233972,0.133342598
79.276,5307.369,1.471,263.673,1.971,0.079,2.856,14.703,-0.019,-0.458,-2.64,0.133899412,0.134669385,0.134284398
78.616,5307.999,1.471,263.673,1.959,0.159,2.301,13.8,-0.017,-0.453,-2.481,0.134169455,0.136090324,0.135129889
78.616,5307.999,1.471,263.673,1.959,0.159,2.301,13.8,-0.017,-0.453,-2.481,0.134946877,0.136523944,0.135735411
77.936,5307.827,1.471,263.673,1.971,0.061,2.307,13.934,-0.005,-0.436,-2.517,0.135109536,0.136779409,0.135944473
77.936,5307.827,1.471,263.673,1.971,0.061,2.307,13.934,-0.005,-0.436,-2.517,0.135316769,0.13693691,0.136126839
77.276,5307.312,1.471,263.673,2.008,0.018,3.192,14.313,-0.021,-0.559,-2.519,0.135337377,0.138320231,0.136828804
77.276,5307.312,1.471,263.673,2.008,0.018,3.192,14.313,-0.021,-0.559,-2.519,0.136178679,0.138324948,0.137251814
76.596,5307.484,1.471,263.673,2.008,0.159,3.241,14.349,-0.002,-0.513,-2.497,0.136417289,0.139367644,0.137892467
76.596,5307.484,1.471,263.673,2.008,0.159,3.241,14.349,-0.002,-0.513,-2.497,0.136694137,0.139371543,0.13803284
75.936,5308.228,1.471,263.673,2.008,0.159,2.844,13.928,0.012,-0.502,-2.502,0.136702418,0.140321478,0.138511948
75.936,5308.228,1.471,263.673,2.008,0.159,2.844,13.928,0.012,-0.502,-2.502,0.137306429,0.140327039,0.138816734
75.276,5307.999,1.471,272.462,2.032,0.25,3.192,14.124,0.002,-0.547,-2.5,0.137400785,0.140516961,0.138958873
74.596,5308.342,1.471,272.462,2.057,0.226,2.808,13.977,-0.003,-0.586,-2.512,0.137596214,0.14064714,0.139121677
74.596,5308.342,1.471,272.462,2.057,0.226,2.808,13.977,-0.003,-0.586,-2.512,0.138072735,0.140786512,0.139429624
73.936,5308.857,1.471,281.251,2.087,0.031,3.064,13.94,0,-0.504,-2.507,0.139761112,0.141663972,0.140712542
73.936,5308.857,1.471,281.251,2.087,0.031,3.064,13.94,0,-0.504,-2.507,0.139982892,0.142987747,0.14148532
73.276,5308.8,1.471,281.251,2.087,0.061,2.618,13.806,0.01,-0.554,-2.5,0.140272752,0.143042355,0.141657554
73.276,5308.8,1.471,281.251,2.087,0.061,2.618,13.806,0.01,-0.554,-2.5,0.140359542,0.144374921,0.142367231
72.596,5308.399,1.471,281.251,2.112,0.018,2.82,13.782,0.019,-0.497,-2.538,0.141283156,0.144610978,0.142947067
72.596,5308.399,1.471,281.251,2.112,0.018,2.82,13.782,0.019,-0.497,-2.538,0.14151808,0.145530173,0.143524127
71.936,5308.056,1.471,281.251,2.112,0.098,3.149,14.111,0.014,-0.528,-2.54,0.141735429,0.145871235,0.143803332
71.936,5308.056,1.471,281.251,2.112,0.098,3.149,14.111,0.014,-0.528,-2.54,0.141849945,0.145901061,0.143875503
71.276,5309.258,1.471,281.251,2.142,0.049,2.795,13.684,0.021,-0.555,-2.538,0.141881541,0.146826702,0.144354122
70.596,5307.827,1.471,281.251,2.118,0.134,3.046,13.69,0.032,-0.494,-2.555,0.142649678,0.146878453,0.144764065
70.596,5307.827,1.471,281.251,2.118,0.134,3.046,13.69,0.032,-0.494,-2.555,0.143067902,0.14688389,0.144975896
69.936,5307.941,1.471,281.251,2.118,0.189,3.302,14.294,0.031,-0.591,-2.565,0.143147536,0.147023009,0.145085272
69.936,5307.941,1.471,281.251,2.118,0.189,3.302,14.294,0.031,-0.591,-2.565,0.143406193,0.147319863,0.145363028
69.256,5307.426,1.471,290.04,2.148,0.024,3.064,14.264,0.012,-0.538,-2.543,0.144603428,0.147734961,0.146169195
69.256,5307.426,1.471,290.04,2.148,0.024,3.064,14.264,0.012,-0.538,-2.543,0.145198933,0.147948487,0.14657371
68.596,5308.514,1.471,281.251,2.142,0.104,3.003,13.928,-0.002,-0.52,-2.534,0.145808479,0.148896416,0.147352448
68.596,5308.514,1.471,281.251,2.142,0.104,3.003,13.928,-0.002,-0.52,-2.534,0.146047831,0.149195347,0.147621589
67.936,5307.598,1.471,281.251,2.142,0.116,3.058,14.294,-0.005,-0.537,-2.565,0.146106497,0.149798603,0.14795255
67.936,5307.598,1.471,281.251,2.142,0.116,3.058,14.294,-0.005,-0.537,-2.565,0.146650199,0.149897108,0.148273654
67.256,5307.941,1.471,290.04,2.148,0.153,3.131,14.05,-0.009,-0.578,-2.528,0.14725601,0.151147307,0.149201659
66.596,5307.484,1.471,290.04,2.155,0.189,2.832,14.215,-0.012,-0.47,-2.488,0.147812835,0.152337269,0.150075052
66.596,5307.484,1.471,290.04,2.155,0.189,2.832,14.215,-0.012,-0.47,-2.488,0.148683341,0.152591117,0.150637229
65.936,5307.598,1.471,281.251,2.136,0.165,2.869,13.922,-0.015,-0.508,-2.514,0.149172331,0.152784457,0.150978394
65.936,5307.598,1.471,281.251,2.136,0.165,2.869,13.922,-0.015,-0.508,-2.514,0.149357878,0.152899915,0.151128897
65.256,5307.713,1.471,281.251,2.148,0,2.887,13.721,0.002,-0.528,-2.464,0.149983892,0.152975716,0.151479804
65.256,5307.713,1.471,281.251,2.148,0,2.887,13.721,0.002,-0.528,-2.464,0.150161088,0.153287051,0.15172407
64.596,5308.399,1.471,281.251,2.124,0.116,2.161,14.105,0.019,-0.42,-2.466,0.150286845,0.153300581,0.151793713
64.596,5308.399,1.471,281.251,2.124,0.116,2.161,14.105,0.019,-0.42,-2.466,0.150431362,0.153857498,0.15214443
63.936,5308.399,1.471,290.04,2.142,0.012,2.728,13.794,-0.002,-0.475,-2.483,0.151390014,0.1543639,0.152876957
63.936,5308.399,1.471,290.04,2.142,0.012,2.728,13.794,-0.002,-0.475,-2.483,0.151641854,0.155616244,0.153629049
63.256,5307.655,1.471,290.04,2.173,0.043,2.771,13.702,0.002,-0.49,-2.475,0.151899342,0.156406019,0.154152681
62.596,5307.655,1.471,290.04,2.179,0.14,2.271,13.879,0.009,-0.502,-2.473,0.152208862,0.156936983,0.154572923
62.596,5307.655,1.471,290.04,2.179,0.14,2.271,13.879,0.009,-0.502,-2.473,0.152232987,0.156957349,0.154595168
61.916,5308.113,1.471,290.04,2.173,0.092,2.557,13.782,0.01,-0.489,-2.509,0.152495848,0.15701492,0.154755384
61.916,5308.113,1.471,290.04,2.173,0.092,2.557,13.782,0.01,-0.489,-2.509,0.152886891,0.157293799,0.155090345
61.256,5308.056,1.471,290.04,2.179,0.067,3.29,13.995,0.003,-0.588,-2.522,0.153142183,0.157928168,0.155535176
61.256,5308.056,1.471,290.04,2.179,0.067,3.29,13.995,0.003,-0.588,-2.522,0.15395177,0.157958701,0.155955236
60.576,5307.884,1.471,290.04,2.185,0.116,2.985,14.117,0.012,-0.526,-2.548,0.154075568,0.158926331,0.15650095
60.576,5307.884,1.471,290.04,2.185,0.116,2.985,14.117,0.012,-0.526,-2.548,0.154106935,0.159121986,0.15661446
59.916,5307.999,1.471,290.04,2.197,0.098,2.844,13.757,0.012,-0.59,-2.528,0.154408482,0.159295158,0.15685182
59.916,5307.999,1.471,290.04,2.197,0.098,2.844,13.757,0.012,-0.59,-2.528,0.154549683,0.159806349,0.157178016
59.236,5308.456,1.471,290.04,2.203,0.134,2.93,13.873,0.038,-0.593,-2.558,0.154896035,0.15998165,0.157438843
58.576,5307.999,1.471,298.829,2.222,0.214,2.716,14.16,0.024,-0.484,-2.55,0.155121845,0.160376994,0.157749419
58.576,5307.999,1.471,298.829,2.222,0.214,2.716,14.16,0.024,-0.484,-2.55,0.155336907,0.160693475,0.158015191
57.916,5307.369,1.471,298.829,2.222,0.079,2.905,13.739,0.015,-0.571,-2.538,0.155342271,0.160996037,0.158169154
57.916,5307.369,1.471,298.829,2.222,0.079,2.905,13.739,0.015,-0.571,-2.538,0.155343484,0.161100578,0.158222031
57.236,5307.541,1.471,298.829,2.216,0.031,3.021,14.056,-0.005,-0.521,-2.565,0.155717244,0.161604088,0.158660666
57.236,5307.541,1.471,298.829,2.216,0.031,3.021,14.056,-0.005,-0.521,-2.565,0.155741848,0.162146205,0.158944026
56.576,5308.628,1.471,290.04,2.203,0.012,2.222,14.215,0.005,-0.42,-2.553,0.156018691,0.162329527,0.159174109
56.576,5308.628,1.471,290.04,2.203,0.012,2.222,14.215,0.005,-0.42,-2.553,0.156700731,0.162777311,0.159739021
55.896,5308.285,1.471,290.04,2.197,0.201,2.332,13.94,-0.024,-0.441,-2.502,0.157038815,0.163301659,0.160170237
55.896,5308.285,1.471,290.04,2.197,0.201,2.332,13.94,-0.024,-0.441,-2.502,0.158173784,0.163306609,0.160740196
55.236,5308.228,1.471,290.04,2.197,0.116,3.259,14.069,-0.024,-0.576,-2.492,0.158651201,0.163680086,0.161165644
54.556,5307.713,1.471,298.829,2.209,0.006,3.302,14.105,-0.027,-0.595,-2.473,0.158675681,0.16458437,0.161630026
54.556,5307.713,1.471,298.829,2.209,0.006,3.302,14.105,-0.027,-0.595,-2.473,0.158791047,0.164652513,0.16172178
53.896,5308.571,1.471,298.829,2.264,0.085,2.313,13.684,-0.01,-0.419,-2.468,0.158910052,0.164775389,0.16184272
53.896,5308.571,1.471,298.829,2.264,0.085,2.313,13.684,-0.01,-0.419,-2.468,0.159361794,0.165201816,0.162281805
53.216,5308.685,1.471,298.829,2.252,0.067,2.74,13.788,0.003,-0.502,-2.478,0.160223041,0.165751702,0.162987371
53.216,5308.685,1.471,298.829,2.252,0.067,2.74,13.788,0.003,-0.502,-2.478,0.160743065,0.16593935,0.163341208
52.556,5308.113,1.471,307.618,2.283,0.232,3.101,14.172,-0.009,-0.53,-2.463,0.160898752,0.166156788,0.16352777
52.556,5308.113,1.471,307.618,2.283,0.232,3.101,14.172,-0.009,-0.53,-2.463,0.160991516,0.166232107,0.163611811
51.876,5307.941,1.471,307.618,2.301,0.33,2.869,14.111,-0.014,-0.562,-2.504,0.161810449,0.166388687,0.164099568
51.876,5307.941,1.471,307.618,2.301,0.33,2.869,14.111,-0.014,-0.562,-2.504,0.161822793,0.166421516,0.164122154
51.216,5308.514,1.471,307.618,2.319,0.031,2.991,13.947,0,-0.494,-2.516,0.162190342,0.16653543,0.164362886
50.556,5308.17,1.471,316.407,2.356,0.183,2.655,13.965,0.01,-0.561,-2.502,0.162473232,0.166657468,0.16456535
50.556,5308.17,1.471,316.407,2.356,0.183,2.655,13.965,0.01,-0.561,-2.502,0.162779896,0.16694044,0.164860168
49.876,5307.941,1.471,316.407,2.374,0.061,2.686,13.8,0.022,-0.533,-2.516,0.162983945,0.167799936,0.165391941
49.876,5307.941,1.471,316.407,2.374,0.061,2.686,13.8,0.022,-0.533,-2.516,0.163110637,0.167965535,0.165538086
49.216,5308.228,1.471,316.407,2.393,0.153,3.241,13.934,0.027,-0.547,-2.5,0.163537506,0.16811458,0.165826043
49.216,5308.228,1.471,316.407,2.393,0.153,3.241,13.934,0.027,-0.547,-2.5,0.163576565,0.168564422,0.166070494
48.536,5307.655,1.471,316.407,2.393,0.201,3.076,14.246,0.034,-0.521,-2.558,0.163993226,0.168653732,0.166323479
48.536,5307.655,1.471,316.407,2.393,0.201,3.076,14.246,0.034,-0.521,-2.558,0.164223244,0.168783831,0.166503538
47.876,5308.571,1.471,316.407,2.399,0.031,3.143,13.812,0.029,-0.492,-2.536,0.164359204,0.169274626,0.166816915
47.876,5308.571,1.471,316.407,2.399,0.031,3.143,13.812,0.029,-0.492,-2.536,0.164474016,0.169481062,0.166977539
47.216,5307.884,1.471,316.407,2.38,0.177,3.381,14.313,0.024,-0.605,-2.581,0.164743396,0.169743538,0.167243467
46.536,5307.312,1.471,325.197,2.411,0.018,3.278,14.325,0.007,-0.593,-2.569,0.165429105,0.170004034,0.167716569
46.536,5307.312,1.471,325.197,2.411,0.018,3.278,14.325,0.007,-0.593,-2.569,0.166135393,0.170100815,0.168118104
45.876,5308.971,1.471,325.197,2.417,0.085,3.54,14.044,0.01,-0.523,-2.575,0.166304498,0.170187443,0.168245971
45.876,5308.971,1.471,325.197,2.417,0.085,3.54,14.044,0.01,-0.523,-2.575,0.166452194,0.17035631,0.168404252
45.196,5308.8,1.471,325.197,2.417,0.165,3.271,14.221,-0.01,-0.497,-2.55,0.167081087,0.171394765,0.169237926
45.196,5308.8,1.471,325.197,2.417,0.165,3.271,14.221,-0.01,-0.497,-2.55,0.167729268,0.171410601,0.169569935
